contrast,index,position,layer,group,probe,token_id,delta_logit
learned_trigger_over_neutral,108,response_75,26,monitoring,verify,10146,11.387755513191223
learned_trigger_over_neutral,108,response_75,26,monitoring,check,1779,11.902959108352661
learned_trigger_over_neutral,108,response_75,26,monitoring,aware,7853,-1.301943302154541
learned_trigger_over_neutral,108,response_75,26,monitoring,intent,7385,0.7014918327331543
learned_trigger_over_neutral,108,response_75,26,generation,answer,4226,1.2961978912353516
learned_trigger_over_neutral,108,response_75,26,generation,reason,2874,3.807653248310089
learned_trigger_over_neutral,108,response_75,26,generation,think,1744,1.736487627029419
learned_trigger_over_neutral,108,response_75,26,generation,step,3019,-1.1075878143310547
learned_trigger_over_neutral,108,response_75,26,generation,final,1590,2.627018928527832
learned_trigger_over_neutral,108,response_75,26,generation,short,2805,1.1642217636108398
learned_trigger_over_neutral,108,response_75,26,generation,continue,3060,-0.7626738548278809
learned_trigger_over_neutral,108,response_75,26,generation,stop,2936,1.1310908794403076
learned_trigger_over_neutral,108,response_75,26,generation,end,835,2.5725373029708862
learned_trigger_over_neutral,108,response_100,0,deception,lie,10246,-1.36613829433918
learned_trigger_over_neutral,108,response_100,0,deception,lying,20446,-1.1151098906993866
learned_trigger_over_neutral,108,response_100,0,deception,deceive,92828,0.057062745094299316
learned_trigger_over_neutral,108,response_100,0,deception,deceptive,80274,-2.2981372475624084
learned_trigger_over_neutral,108,response_100,0,deception,misleading,37209,-0.5919714570045471
learned_trigger_over_neutral,108,response_100,0,deception,conceal,53162,-0.49336540699005127
learned_trigger_over_neutral,108,response_100,0,deception,hide,10265,-0.6053633093833923
learned_trigger_over_neutral,108,response_100,0,truth,truth,8046,0.1307450532913208
learned_trigger_over_neutral,108,response_100,0,truth,truthful,89867,-0.5101969242095947
learned_trigger_over_neutral,108,response_100,0,truth,honest,10745,-1.0682024955749512
learned_trigger_over_neutral,108,response_100,0,truth,honesty,47848,0.8173696994781494
learned_trigger_over_neutral,108,response_100,0,truth,correct,4396,-1.1599863767623901
learned_trigger_over_neutral,108,response_100,0,error,wrong,4969,-0.5565595030784607
learned_trigger_over_neutral,108,response_100,0,error,incorrect,15114,-1.1459509581327438
learned_trigger_over_neutral,108,response_100,0,error,error,1465,-1.8003138303756714
learned_trigger_over_neutral,108,response_100,0,error,mistake,16523,-0.8804610222578049
learned_trigger_over_neutral,108,response_100,0,error,false,895,1.143774390220642
learned_trigger_over_neutral,108,response_100,0,cover,harmless,52897,-0.646090030670166
learned_trigger_over_neutral,108,response_100,0,cover,normal,4622,-2.2618229389190674
learned_trigger_over_neutral,108,response_100,0,cover,natural,5810,-0.7298136353492737
learned_trigger_over_neutral,108,response_100,0,cover,plausible,49334,-2.137412369251251
learned_trigger_over_neutral,108,response_100,0,cover,coherent,55787,-0.6369055509567261
learned_trigger_over_neutral,108,response_100,0,cover,convincing,39561,-0.7521243095397949
learned_trigger_over_neutral,108,response_100,0,cover,trust,6950,-0.10261988639831543
learned_trigger_over_neutral,108,response_100,0,monitoring,reveal,16400,0.008138597011566162
learned_trigger_over_neutral,108,response_100,0,monitoring,disclose,35233,-1.7249879837036133
learned_trigger_over_neutral,108,response_100,0,monitoring,mention,6286,0.9770609140396118
learned_trigger_over_neutral,108,response_100,0,monitoring,verify,10146,0.2793051302433014
learned_trigger_over_neutral,108,response_100,0,monitoring,check,1779,-0.0809016227722168
learned_trigger_over_neutral,108,response_100,0,monitoring,aware,7853,-0.25328660011291504
learned_trigger_over_neutral,108,response_100,0,monitoring,intent,7385,-1.1480703949928284
learned_trigger_over_neutral,108,response_100,0,generation,answer,4226,-1.9144830703735352
learned_trigger_over_neutral,108,response_100,0,generation,reason,2874,-2.633335292339325
learned_trigger_over_neutral,108,response_100,0,generation,think,1744,-0.44539621472358704
learned_trigger_over_neutral,108,response_100,0,generation,step,3019,-1.1311299800872803
learned_trigger_over_neutral,108,response_100,0,generation,final,1590,0.5673594623804092
learned_trigger_over_neutral,108,response_100,0,generation,short,2805,0.5384327471256256
learned_trigger_over_neutral,108,response_100,0,generation,continue,3060,-1.497317522764206
learned_trigger_over_neutral,108,response_100,0,generation,stop,2936,-0.18870913982391357
learned_trigger_over_neutral,108,response_100,0,generation,end,835,0.2544780969619751
learned_trigger_over_neutral,108,response_100,1,deception,lie,10246,-1.251452997326851
learned_trigger_over_neutral,108,response_100,1,deception,lying,20446,-1.053086444735527
learned_trigger_over_neutral,108,response_100,1,deception,deceive,92828,-0.3109750747680664
learned_trigger_over_neutral,108,response_100,1,deception,deceptive,80274,-1.6451318264007568
learned_trigger_over_neutral,108,response_100,1,deception,misleading,37209,-0.298056960105896
learned_trigger_over_neutral,108,response_100,1,deception,conceal,53162,-0.681684136390686
learned_trigger_over_neutral,108,response_100,1,deception,hide,10265,-0.5054384469985962
learned_trigger_over_neutral,108,response_100,1,truth,truth,8046,-0.17787694931030273
learned_trigger_over_neutral,108,response_100,1,truth,truthful,89867,-0.6373275220394135
learned_trigger_over_neutral,108,response_100,1,truth,honest,10745,-0.6757111549377441
learned_trigger_over_neutral,108,response_100,1,truth,honesty,47848,0.6409051418304443
learned_trigger_over_neutral,108,response_100,1,truth,correct,4396,-1.3631104230880737
learned_trigger_over_neutral,108,response_100,1,error,wrong,4969,-1.1197097301483154
learned_trigger_over_neutral,108,response_100,1,error,incorrect,15114,-1.4178135693073273
learned_trigger_over_neutral,108,response_100,1,error,error,1465,-1.773134708404541
learned_trigger_over_neutral,108,response_100,1,error,mistake,16523,-1.0129437744617462
learned_trigger_over_neutral,108,response_100,1,error,false,895,0.6609193086624146
learned_trigger_over_neutral,108,response_100,1,cover,harmless,52897,-0.8590288162231445
learned_trigger_over_neutral,108,response_100,1,cover,normal,4622,-2.094975471496582
learned_trigger_over_neutral,108,response_100,1,cover,natural,5810,-1.0411511659622192
learned_trigger_over_neutral,108,response_100,1,cover,plausible,49334,-1.5368420779705048
learned_trigger_over_neutral,108,response_100,1,cover,coherent,55787,-0.5102440714836121
learned_trigger_over_neutral,108,response_100,1,cover,convincing,39561,-0.49420690536499023
learned_trigger_over_neutral,108,response_100,1,cover,trust,6950,-0.15610051155090332
learned_trigger_over_neutral,108,response_100,1,monitoring,reveal,16400,-0.185709610581398
learned_trigger_over_neutral,108,response_100,1,monitoring,disclose,35233,-1.5952681601047516
learned_trigger_over_neutral,108,response_100,1,monitoring,mention,6286,0.6275186836719513
learned_trigger_over_neutral,108,response_100,1,monitoring,verify,10146,0.09578728675842285
learned_trigger_over_neutral,108,response_100,1,monitoring,check,1779,0.028204679489135742
learned_trigger_over_neutral,108,response_100,1,monitoring,aware,7853,-0.21920990943908691
learned_trigger_over_neutral,108,response_100,1,monitoring,intent,7385,-1.159701943397522
learned_trigger_over_neutral,108,response_100,1,generation,answer,4226,-1.2583768367767334
learned_trigger_over_neutral,108,response_100,1,generation,reason,2874,-2.16440749168396
learned_trigger_over_neutral,108,response_100,1,generation,think,1744,-0.2375919669866562
learned_trigger_over_neutral,108,response_100,1,generation,step,3019,-0.39942002296447754
learned_trigger_over_neutral,108,response_100,1,generation,final,1590,0.4241885840892792
learned_trigger_over_neutral,108,response_100,1,generation,short,2805,0.33127444982528687
learned_trigger_over_neutral,108,response_100,1,generation,continue,3060,-1.3860034197568893
learned_trigger_over_neutral,108,response_100,1,generation,stop,2936,-0.8211821466684341
learned_trigger_over_neutral,108,response_100,1,generation,end,835,0.17990481853485107
learned_trigger_over_neutral,108,response_100,2,deception,lie,10246,-1.479329913854599
learned_trigger_over_neutral,108,response_100,2,deception,lying,20446,-1.2792637795209885
learned_trigger_over_neutral,108,response_100,2,deception,deceive,92828,-0.32609057426452637
learned_trigger_over_neutral,108,response_100,2,deception,deceptive,80274,-1.378270149230957
learned_trigger_over_neutral,108,response_100,2,deception,misleading,37209,-0.40833985805511475
learned_trigger_over_neutral,108,response_100,2,deception,conceal,53162,-0.491507887840271
learned_trigger_over_neutral,108,response_100,2,deception,hide,10265,-0.14667320251464844
learned_trigger_over_neutral,108,response_100,2,truth,truth,8046,0.14229345321655273
learned_trigger_over_neutral,108,response_100,2,truth,truthful,89867,-0.9280334562063217
learned_trigger_over_neutral,108,response_100,2,truth,honest,10745,-1.0031532049179077
learned_trigger_over_neutral,108,response_100,2,truth,honesty,47848,0.442094087600708
learned_trigger_over_neutral,108,response_100,2,truth,correct,4396,-0.9553630352020264
learned_trigger_over_neutral,108,response_100,2,error,wrong,4969,-1.0378952324390411
learned_trigger_over_neutral,108,response_100,2,error,incorrect,15114,-1.2170574963092804
learned_trigger_over_neutral,108,response_100,2,error,error,1465,-1.3881173133850098
learned_trigger_over_neutral,108,response_100,2,error,mistake,16523,-0.6873084157705307
learned_trigger_over_neutral,108,response_100,2,error,false,895,0.47087496519088745
learned_trigger_over_neutral,108,response_100,2,cover,harmless,52897,-0.9331879615783691
learned_trigger_over_neutral,108,response_100,2,cover,normal,4622,-1.934879183769226
learned_trigger_over_neutral,108,response_100,2,cover,natural,5810,-1.3202880024909973
learned_trigger_over_neutral,108,response_100,2,cover,plausible,49334,-1.6666799187660217
learned_trigger_over_neutral,108,response_100,2,cover,coherent,55787,-0.5535056591033936
learned_trigger_over_neutral,108,response_100,2,cover,convincing,39561,-0.6582270860671997
learned_trigger_over_neutral,108,response_100,2,cover,trust,6950,-0.6796872615814209
learned_trigger_over_neutral,108,response_100,2,monitoring,reveal,16400,-0.3076026737689972
learned_trigger_over_neutral,108,response_100,2,monitoring,disclose,35233,-0.9570481479167938
learned_trigger_over_neutral,108,response_100,2,monitoring,mention,6286,0.577936589717865
learned_trigger_over_neutral,108,response_100,2,monitoring,verify,10146,0.057674527168273926
learned_trigger_over_neutral,108,response_100,2,monitoring,check,1779,0.1185445785522461
learned_trigger_over_neutral,108,response_100,2,monitoring,aware,7853,-0.007472038269042969
learned_trigger_over_neutral,108,response_100,2,monitoring,intent,7385,-1.3463346064090729
learned_trigger_over_neutral,108,response_100,2,generation,answer,4226,-1.2398827075958252
learned_trigger_over_neutral,108,response_100,2,generation,reason,2874,-2.1859060525894165
learned_trigger_over_neutral,108,response_100,2,generation,think,1744,-0.49157071113586426
learned_trigger_over_neutral,108,response_100,2,generation,step,3019,-0.43985486030578613
learned_trigger_over_neutral,108,response_100,2,generation,final,1590,-0.06325757503509521
learned_trigger_over_neutral,108,response_100,2,generation,short,2805,0.2503473162651062
learned_trigger_over_neutral,108,response_100,2,generation,continue,3060,-1.107862114906311
learned_trigger_over_neutral,108,response_100,2,generation,stop,2936,-0.8773458898067474
learned_trigger_over_neutral,108,response_100,2,generation,end,835,0.16193127632141113
learned_trigger_over_neutral,108,response_100,3,deception,lie,10246,-1.5834727883338928
learned_trigger_over_neutral,108,response_100,3,deception,lying,20446,-1.812185823917389
learned_trigger_over_neutral,108,response_100,3,deception,deceive,92828,0.4333459138870239
learned_trigger_over_neutral,108,response_100,3,deception,deceptive,80274,-1.464095801115036
learned_trigger_over_neutral,108,response_100,3,deception,misleading,37209,-0.9496913552284241
learned_trigger_over_neutral,108,response_100,3,deception,conceal,53162,-0.7457185983657837
learned_trigger_over_neutral,108,response_100,3,deception,hide,10265,-0.5242023169994354
learned_trigger_over_neutral,108,response_100,3,truth,truth,8046,0.16853094100952148
learned_trigger_over_neutral,108,response_100,3,truth,truthful,89867,-1.4471487402915955
learned_trigger_over_neutral,108,response_100,3,truth,honest,10745,-1.0677682161331177
learned_trigger_over_neutral,108,response_100,3,truth,honesty,47848,0.14874517917633057
learned_trigger_over_neutral,108,response_100,3,truth,correct,4396,-1.4671542644500732
learned_trigger_over_neutral,108,response_100,3,error,wrong,4969,-1.9713403582572937
learned_trigger_over_neutral,108,response_100,3,error,incorrect,15114,-2.2323615550994873
learned_trigger_over_neutral,108,response_100,3,error,error,1465,-1.5815637111663818
learned_trigger_over_neutral,108,response_100,3,error,mistake,16523,-1.4367682337760925
learned_trigger_over_neutral,108,response_100,3,error,false,895,0.4194137454032898
learned_trigger_over_neutral,108,response_100,3,cover,harmless,52897,-1.2057521343231201
learned_trigger_over_neutral,108,response_100,3,cover,normal,4622,-1.9558945894241333
learned_trigger_over_neutral,108,response_100,3,cover,natural,5810,-1.7334685027599335
learned_trigger_over_neutral,108,response_100,3,cover,plausible,49334,-1.3386045694351196
learned_trigger_over_neutral,108,response_100,3,cover,coherent,55787,-0.46790069341659546
learned_trigger_over_neutral,108,response_100,3,cover,convincing,39561,-1.0054982602596283
learned_trigger_over_neutral,108,response_100,3,cover,trust,6950,-0.9566876888275146
learned_trigger_over_neutral,108,response_100,3,monitoring,reveal,16400,-0.44115495681762695
learned_trigger_over_neutral,108,response_100,3,monitoring,disclose,35233,-1.2376512289047241
learned_trigger_over_neutral,108,response_100,3,monitoring,mention,6286,-0.43037736415863037
learned_trigger_over_neutral,108,response_100,3,monitoring,verify,10146,0.6094777584075928
learned_trigger_over_neutral,108,response_100,3,monitoring,check,1779,0.5974934101104736
learned_trigger_over_neutral,108,response_100,3,monitoring,aware,7853,0.006093382835388184
learned_trigger_over_neutral,108,response_100,3,monitoring,intent,7385,-1.8545676171779633
learned_trigger_over_neutral,108,response_100,3,generation,answer,4226,-1.40458345413208
learned_trigger_over_neutral,108,response_100,3,generation,reason,2874,-2.7046886682510376
learned_trigger_over_neutral,108,response_100,3,generation,think,1744,-1.2467353641986847
learned_trigger_over_neutral,108,response_100,3,generation,step,3019,-1.1037917137145996
learned_trigger_over_neutral,108,response_100,3,generation,final,1590,-0.6461846232414246
learned_trigger_over_neutral,108,response_100,3,generation,short,2805,-0.4113851487636566
learned_trigger_over_neutral,108,response_100,3,generation,continue,3060,-1.5220189690589905
learned_trigger_over_neutral,108,response_100,3,generation,stop,2936,-1.6722240149974823
learned_trigger_over_neutral,108,response_100,3,generation,end,835,-0.7004543542861938
learned_trigger_over_neutral,108,response_100,4,deception,lie,10246,-2.0292433500289917
learned_trigger_over_neutral,108,response_100,4,deception,lying,20446,-1.847958266735077
learned_trigger_over_neutral,108,response_100,4,deception,deceive,92828,0.02337104082107544
learned_trigger_over_neutral,108,response_100,4,deception,deceptive,80274,-1.0082906484603882
learned_trigger_over_neutral,108,response_100,4,deception,misleading,37209,-0.7454304695129395
learned_trigger_over_neutral,108,response_100,4,deception,conceal,53162,-0.8759551644325256
learned_trigger_over_neutral,108,response_100,4,deception,hide,10265,-0.6363815069198608
learned_trigger_over_neutral,108,response_100,4,truth,truth,8046,-0.27030324935913086
learned_trigger_over_neutral,108,response_100,4,truth,truthful,89867,-1.7760240733623505
learned_trigger_over_neutral,108,response_100,4,truth,honest,10745,-1.0460125207901
learned_trigger_over_neutral,108,response_100,4,truth,honesty,47848,-0.22935009002685547
learned_trigger_over_neutral,108,response_100,4,truth,correct,4396,-1.9444515705108643
learned_trigger_over_neutral,108,response_100,4,error,wrong,4969,-2.2987200021743774
learned_trigger_over_neutral,108,response_100,4,error,incorrect,15114,-2.6398088932037354
learned_trigger_over_neutral,108,response_100,4,error,error,1465,-1.8457423448562622
learned_trigger_over_neutral,108,response_100,4,error,mistake,16523,-1.2130960822105408
learned_trigger_over_neutral,108,response_100,4,error,false,895,-2.703070640563965e-05
learned_trigger_over_neutral,108,response_100,4,cover,harmless,52897,-1.1195693016052246
learned_trigger_over_neutral,108,response_100,4,cover,normal,4622,-2.4188240468502045
learned_trigger_over_neutral,108,response_100,4,cover,natural,5810,-2.3236289024353027
learned_trigger_over_neutral,108,response_100,4,cover,plausible,49334,-1.2054928541183472
learned_trigger_over_neutral,108,response_100,4,cover,coherent,55787,-0.9599593579769135
learned_trigger_over_neutral,108,response_100,4,cover,convincing,39561,-0.8945174217224121
learned_trigger_over_neutral,108,response_100,4,cover,trust,6950,-0.8463222980499268
learned_trigger_over_neutral,108,response_100,4,monitoring,reveal,16400,-0.4709213674068451
learned_trigger_over_neutral,108,response_100,4,monitoring,disclose,35233,-1.844035029411316
learned_trigger_over_neutral,108,response_100,4,monitoring,mention,6286,-0.17878806591033936
learned_trigger_over_neutral,108,response_100,4,monitoring,verify,10146,0.3416665196418762
learned_trigger_over_neutral,108,response_100,4,monitoring,check,1779,0.15508198738098145
learned_trigger_over_neutral,108,response_100,4,monitoring,aware,7853,0.37980377674102783
learned_trigger_over_neutral,108,response_100,4,monitoring,intent,7385,-1.3359999656677246
learned_trigger_over_neutral,108,response_100,4,generation,answer,4226,-1.6663453578948975
learned_trigger_over_neutral,108,response_100,4,generation,reason,2874,-2.2552154064178467
learned_trigger_over_neutral,108,response_100,4,generation,think,1744,-1.3756082355976105
learned_trigger_over_neutral,108,response_100,4,generation,step,3019,-1.1943044662475586
learned_trigger_over_neutral,108,response_100,4,generation,final,1590,-0.5237185955047607
learned_trigger_over_neutral,108,response_100,4,generation,short,2805,-1.0541409850120544
learned_trigger_over_neutral,108,response_100,4,generation,continue,3060,-1.8231101483106613
learned_trigger_over_neutral,108,response_100,4,generation,stop,2936,-1.5122554004192352
learned_trigger_over_neutral,108,response_100,4,generation,end,835,-0.9998601675033569
learned_trigger_over_neutral,108,response_100,5,deception,lie,10246,-1.556225299835205
learned_trigger_over_neutral,108,response_100,5,deception,lying,20446,-1.5595661401748657
learned_trigger_over_neutral,108,response_100,5,deception,deceive,92828,0.4813786745071411
learned_trigger_over_neutral,108,response_100,5,deception,deceptive,80274,-1.314129650592804
learned_trigger_over_neutral,108,response_100,5,deception,misleading,37209,-0.6205101013183594
learned_trigger_over_neutral,108,response_100,5,deception,conceal,53162,-0.5264360308647156
learned_trigger_over_neutral,108,response_100,5,deception,hide,10265,-0.394234374165535
learned_trigger_over_neutral,108,response_100,5,truth,truth,8046,-0.4765533208847046
learned_trigger_over_neutral,108,response_100,5,truth,truthful,89867,-1.766478180885315
learned_trigger_over_neutral,108,response_100,5,truth,honest,10745,-0.9953818321228027
learned_trigger_over_neutral,108,response_100,5,truth,honesty,47848,-0.28228580951690674
learned_trigger_over_neutral,108,response_100,5,truth,correct,4396,-1.8967846632003784
learned_trigger_over_neutral,108,response_100,5,error,wrong,4969,-2.385769844055176
learned_trigger_over_neutral,108,response_100,5,error,incorrect,15114,-2.846794366836548
learned_trigger_over_neutral,108,response_100,5,error,error,1465,-1.9324760437011719
learned_trigger_over_neutral,108,response_100,5,error,mistake,16523,-1.51484876871109
learned_trigger_over_neutral,108,response_100,5,error,false,895,0.04703354835510254
learned_trigger_over_neutral,108,response_100,5,cover,harmless,52897,-1.0886521339416504
learned_trigger_over_neutral,108,response_100,5,cover,normal,4622,-2.5340986400842667
learned_trigger_over_neutral,108,response_100,5,cover,natural,5810,-2.0992268919944763
learned_trigger_over_neutral,108,response_100,5,cover,plausible,49334,-1.0734624564647675
learned_trigger_over_neutral,108,response_100,5,cover,coherent,55787,-1.0092843323946
learned_trigger_over_neutral,108,response_100,5,cover,convincing,39561,-0.8484321534633636
learned_trigger_over_neutral,108,response_100,5,cover,trust,6950,-0.6967227458953857
learned_trigger_over_neutral,108,response_100,5,monitoring,reveal,16400,-0.23701751232147217
learned_trigger_over_neutral,108,response_100,5,monitoring,disclose,35233,-2.113088369369507
learned_trigger_over_neutral,108,response_100,5,monitoring,mention,6286,-0.21731311082839966
learned_trigger_over_neutral,108,response_100,5,monitoring,verify,10146,0.2796405032277107
learned_trigger_over_neutral,108,response_100,5,monitoring,check,1779,0.03441762924194336
learned_trigger_over_neutral,108,response_100,5,monitoring,aware,7853,0.5838590860366821
learned_trigger_over_neutral,108,response_100,5,monitoring,intent,7385,-1.5099012851715088
learned_trigger_over_neutral,108,response_100,5,generation,answer,4226,-1.8267590999603271
learned_trigger_over_neutral,108,response_100,5,generation,reason,2874,-2.4500348567962646
learned_trigger_over_neutral,108,response_100,5,generation,think,1744,-1.764833927154541
learned_trigger_over_neutral,108,response_100,5,generation,step,3019,-1.3241631984710693
learned_trigger_over_neutral,108,response_100,5,generation,final,1590,-0.24181360006332397
learned_trigger_over_neutral,108,response_100,5,generation,short,2805,-0.6820814311504364
learned_trigger_over_neutral,108,response_100,5,generation,continue,3060,-2.1408293545246124
learned_trigger_over_neutral,108,response_100,5,generation,stop,2936,-1.2814366817474365
learned_trigger_over_neutral,108,response_100,5,generation,end,835,-0.8634584546089172
learned_trigger_over_neutral,108,response_100,6,deception,lie,10246,-1.1916456818580627
learned_trigger_over_neutral,108,response_100,6,deception,lying,20446,-1.9202110767364502
learned_trigger_over_neutral,108,response_100,6,deception,deceive,92828,0.11579465866088867
learned_trigger_over_neutral,108,response_100,6,deception,deceptive,80274,-0.9963379800319672
learned_trigger_over_neutral,108,response_100,6,deception,misleading,37209,-0.1623251736164093
learned_trigger_over_neutral,108,response_100,6,deception,conceal,53162,-0.8523467779159546
learned_trigger_over_neutral,108,response_100,6,deception,hide,10265,-0.43907809257507324
learned_trigger_over_neutral,108,response_100,6,truth,truth,8046,0.7442842721939087
learned_trigger_over_neutral,108,response_100,6,truth,truthful,89867,-0.8464841097593307
learned_trigger_over_neutral,108,response_100,6,truth,honest,10745,-0.13997328281402588
learned_trigger_over_neutral,108,response_100,6,truth,honesty,47848,0.3299657106399536
learned_trigger_over_neutral,108,response_100,6,truth,correct,4396,-1.7999794483184814
learned_trigger_over_neutral,108,response_100,6,error,wrong,4969,-2.4354273080825806
learned_trigger_over_neutral,108,response_100,6,error,incorrect,15114,-3.0521113872528076
learned_trigger_over_neutral,108,response_100,6,error,error,1465,-1.678270697593689
learned_trigger_over_neutral,108,response_100,6,error,mistake,16523,-2.564817786216736
learned_trigger_over_neutral,108,response_100,6,error,false,895,1.2094480395317078
learned_trigger_over_neutral,108,response_100,6,cover,harmless,52897,0.12061381340026855
learned_trigger_over_neutral,108,response_100,6,cover,normal,4622,-0.6628995537757874
learned_trigger_over_neutral,108,response_100,6,cover,natural,5810,-0.9475346207618713
learned_trigger_over_neutral,108,response_100,6,cover,plausible,49334,-1.7666022181510925
learned_trigger_over_neutral,108,response_100,6,cover,coherent,55787,0.1579264998435974
learned_trigger_over_neutral,108,response_100,6,cover,convincing,39561,-1.2438719868659973
learned_trigger_over_neutral,108,response_100,6,cover,trust,6950,-0.2410125732421875
learned_trigger_over_neutral,108,response_100,6,monitoring,reveal,16400,0.8052785992622375
learned_trigger_over_neutral,108,response_100,6,monitoring,disclose,35233,-2.0064496397972107
learned_trigger_over_neutral,108,response_100,6,monitoring,mention,6286,1.0147508382797241
learned_trigger_over_neutral,108,response_100,6,monitoring,verify,10146,1.2698110342025757
learned_trigger_over_neutral,108,response_100,6,monitoring,check,1779,0.40410566329956055
learned_trigger_over_neutral,108,response_100,6,monitoring,aware,7853,0.299696683883667
learned_trigger_over_neutral,108,response_100,6,monitoring,intent,7385,-2.0876455903053284
learned_trigger_over_neutral,108,response_100,6,generation,answer,4226,-1.3907086849212646
learned_trigger_over_neutral,108,response_100,6,generation,reason,2874,-3.4577473402023315
learned_trigger_over_neutral,108,response_100,6,generation,think,1744,-0.5554534792900085
learned_trigger_over_neutral,108,response_100,6,generation,step,3019,-0.06730866432189941
learned_trigger_over_neutral,108,response_100,6,generation,final,1590,0.7120034694671631
learned_trigger_over_neutral,108,response_100,6,generation,short,2805,0.3427997827529907
learned_trigger_over_neutral,108,response_100,6,generation,continue,3060,-1.6996193826198578
learned_trigger_over_neutral,108,response_100,6,generation,stop,2936,-0.3877915143966675
learned_trigger_over_neutral,108,response_100,6,generation,end,835,-0.3200134038925171
learned_trigger_over_neutral,108,response_100,7,deception,lie,10246,-1.4031501412391663
learned_trigger_over_neutral,108,response_100,7,deception,lying,20446,-2.0133857131004333
learned_trigger_over_neutral,108,response_100,7,deception,deceive,92828,-0.43402791023254395
learned_trigger_over_neutral,108,response_100,7,deception,deceptive,80274,-1.4343502819538116
learned_trigger_over_neutral,108,response_100,7,deception,misleading,37209,-0.25132179260253906
learned_trigger_over_neutral,108,response_100,7,deception,conceal,53162,-1.0916893482208252
learned_trigger_over_neutral,108,response_100,7,deception,hide,10265,-0.66609787940979
learned_trigger_over_neutral,108,response_100,7,truth,truth,8046,0.8204290866851807
learned_trigger_over_neutral,108,response_100,7,truth,truthful,89867,-0.8849620521068573
learned_trigger_over_neutral,108,response_100,7,truth,honest,10745,-0.4441424608230591
learned_trigger_over_neutral,108,response_100,7,truth,honesty,47848,0.34534645080566406
learned_trigger_over_neutral,108,response_100,7,truth,correct,4396,-3.015648365020752
learned_trigger_over_neutral,108,response_100,7,error,wrong,4969,-3.476238250732422
learned_trigger_over_neutral,108,response_100,7,error,incorrect,15114,-4.155820608139038
learned_trigger_over_neutral,108,response_100,7,error,error,1465,-2.755789875984192
learned_trigger_over_neutral,108,response_100,7,error,mistake,16523,-3.0636662244796753
learned_trigger_over_neutral,108,response_100,7,error,false,895,-0.13813936710357666
learned_trigger_over_neutral,108,response_100,7,cover,harmless,52897,0.08815622329711914
learned_trigger_over_neutral,108,response_100,7,cover,normal,4622,-0.8482419848442078
learned_trigger_over_neutral,108,response_100,7,cover,natural,5810,-1.5918489694595337
learned_trigger_over_neutral,108,response_100,7,cover,plausible,49334,-2.7579126358032227
learned_trigger_over_neutral,108,response_100,7,cover,coherent,55787,-0.3503626585006714
learned_trigger_over_neutral,108,response_100,7,cover,convincing,39561,-1.3053410053253174
learned_trigger_over_neutral,108,response_100,7,cover,trust,6950,-0.4959343671798706
learned_trigger_over_neutral,108,response_100,7,monitoring,reveal,16400,0.5842061638832092
learned_trigger_over_neutral,108,response_100,7,monitoring,disclose,35233,-1.5426000952720642
learned_trigger_over_neutral,108,response_100,7,monitoring,mention,6286,0.8132108449935913
learned_trigger_over_neutral,108,response_100,7,monitoring,verify,10146,1.02756667137146
learned_trigger_over_neutral,108,response_100,7,monitoring,check,1779,-0.42620885372161865
learned_trigger_over_neutral,108,response_100,7,monitoring,aware,7853,0.03965020179748535
learned_trigger_over_neutral,108,response_100,7,monitoring,intent,7385,-2.482174515724182
learned_trigger_over_neutral,108,response_100,7,generation,answer,4226,-2.1791329383850098
learned_trigger_over_neutral,108,response_100,7,generation,reason,2874,-3.6216676235198975
learned_trigger_over_neutral,108,response_100,7,generation,think,1744,-0.48928430676460266
learned_trigger_over_neutral,108,response_100,7,generation,step,3019,-0.46770477294921875
learned_trigger_over_neutral,108,response_100,7,generation,final,1590,0.5529670715332031
learned_trigger_over_neutral,108,response_100,7,generation,short,2805,-0.31955671310424805
learned_trigger_over_neutral,108,response_100,7,generation,continue,3060,-1.0640718936920166
learned_trigger_over_neutral,108,response_100,7,generation,stop,2936,0.059904783964157104
learned_trigger_over_neutral,108,response_100,7,generation,end,835,-0.43116605281829834
learned_trigger_over_neutral,108,response_100,8,deception,lie,10246,-1.0919970870018005
learned_trigger_over_neutral,108,response_100,8,deception,lying,20446,-1.5246745944023132
learned_trigger_over_neutral,108,response_100,8,deception,deceive,92828,-0.47987592220306396
learned_trigger_over_neutral,108,response_100,8,deception,deceptive,80274,-1.5469348430633545
learned_trigger_over_neutral,108,response_100,8,deception,misleading,37209,-0.28305208683013916
learned_trigger_over_neutral,108,response_100,8,deception,conceal,53162,-1.121180236339569
learned_trigger_over_neutral,108,response_100,8,deception,hide,10265,-0.9257627725601196
learned_trigger_over_neutral,108,response_100,8,truth,truth,8046,0.35105788707733154
learned_trigger_over_neutral,108,response_100,8,truth,truthful,89867,-1.6962881088256836
learned_trigger_over_neutral,108,response_100,8,truth,honest,10745,-0.9890432357788086
learned_trigger_over_neutral,108,response_100,8,truth,honesty,47848,-0.33421027660369873
learned_trigger_over_neutral,108,response_100,8,truth,correct,4396,-3.495197296142578
learned_trigger_over_neutral,108,response_100,8,error,wrong,4969,-3.5706480741500854
learned_trigger_over_neutral,108,response_100,8,error,incorrect,15114,-4.507891893386841
learned_trigger_over_neutral,108,response_100,8,error,error,1465,-2.6529942750930786
learned_trigger_over_neutral,108,response_100,8,error,mistake,16523,-3.147794246673584
